TARGET,COMMS_WATCHDOG_PERIOD,IIDIODE,VIDIODE,I3V3DRAW,I5VDRAW,BOARD_TEMP,BCR_0_VOLTAGE,BCR_0_CURRENT_0,BCR_0_CURRENT_1,BCR_0_TEMP_0,BCR_0_TEMP_1,BCR_1_VOLTAGE,BCR_1_CURRENT_0,BCR_1_CURRENT_1,BCR_1_TEMP_0,BCR_1_TEMP_1,BCR_2_VOLTAGE,BCR_2_CURRENT_0,BCR_2_CURRENT_1,BCR_2_TEMP_0,BCR_2_TEMP_1,BCR_3_VOLTAGE,BCR_3_CURRENT_0,BCR_3_CURRENT_1,BCR_3_TEMP_0,BCR_3_TEMP_1,BCR_4_VOLTAGE,BCR_4_CURRENT_0,BCR_4_CURRENT_1,BCR_4_TEMP_0,BCR_4_TEMP_1,PCM_0_CURRENT,PCM_0_VOLTAGE,PCM_1_CURRENT,PCM_1_VOLTAGE,PCM_2_CURRENT,PCM_2_VOLTAGE,PCM_3_CURRENT,PCM_3_VOLTAGE,PDM_0_CURRENT,PDM_0_VOLTAGE,PDM_1_CURRENT,PDM_1_VOLTAGE,PDM_2_CURRENT,PDM_2_VOLTAGE,PDM_3_CURRENT,PDM_3_VOLTAGE,PDM_4_CURRENT,PDM_4_VOLTAGE,PDM_5_CURRENT,PDM_5_VOLTAGE,PDM_6_CURRENT,PDM_6_VOLTAGE,PDM_7_CURRENT,PDM_7_VOLTAGE,PDM_8_CURRENT,PDM_8_VOLTAGE,PDM_9_CURRENT,PDM_9_VOLTAGE,PDM_STATES_ACTUAL,PDM_STATES_EXPECTED,PDM_STATES_INITIAL,RESETS_BROWNOUT,RESETS_AUTO_SOFTWARE,RESETS_MANUAL,RESETS_COMMS_WATCHDOG,EPS_I2C_STATUS,BAT_I2C_STATUS,BATTERY_0_VERSION,BATTERY_0_STATUS,BATTERY_0_OUTPUT_VOLTAGE,BATTERY_0_CURRENT_MAG,BATTERY_0_CURRENT_DIR,BATTERY_0_MOTHERBOARD_TEMP,BATTERY_0_HEATER_CONTROLLER_STATUS,BATTERY_0_RESETS_BROWNOUT,BATTERY_0_RESETS_AUTO_SOFTWARE,BATTERY_0_RESETS_MANUAL,BATTERY_0_PCM_5V_CURRENT,BATTERY_0_PCM_5V_VOLTAGE,BATTERY_0_PCM_3V3_CURRENT,BATTERY_0_PCM_3V3_VOLTAGE,BATTERY_0_DB_0_HEATER_STATUS,BATTERY_0_DB_0_TEMP,BATTERY_0_DB_1_HEATER_STATUS,BATTERY_0_DB_1_TEMP,BATTERY_0_DB_2_HEATER_STATUS,BATTERY_0_DB_2_TEMP,BATTERY_0_DB_3_HEATER_STATUS,BATTERY_0_DB_3_TEMP,BATTERY_0_CHECKSUM,BATTERY_1_VERSION,BATTERY_1_STATUS,BATTERY_1_OUTPUT_VOLTAGE,BATTERY_1_CURRENT_MAG,BATTERY_1_CURRENT_DIR,BATTERY_1_MOTHERBOARD_TEMP,BATTERY_1_HEATER_CONTROLLER_STATUS,BATTERY_1_RESETS_BROWNOUT,BATTERY_1_RESETS_AUTO_SOFTWARE,BATTERY_1_RESETS_MANUAL,BATTERY_1_PCM_5V_CURRENT,BATTERY_1_PCM_5V_VOLTAGE,BATTERY_1_PCM_3V3_CURRENT,BATTERY_1_PCM_3V3_VOLTAGE,BATTERY_1_DB_0_HEATER_STATUS,BATTERY_1_DB_0_TEMP,BATTERY_1_DB_1_HEATER_STATUS,BATTERY_1_DB_1_TEMP,BATTERY_1_DB_2_HEATER_STATUS,BATTERY_1_DB_2_TEMP,BATTERY_1_DB_3_HEATER_STATUS,BATTERY_1_DB_3_TEMP,BATTERY_1_CHECKSUM
eps,1,22.46884893,6.663168355,0.679446149,1.649919094,20.05469049,20.66294518,-4.621703715,7.376876275,5.182627834,10.6852664,0.402291941,13.45692202,7.427983733,-0.612229212,-0.601247792,-0.414893546,1.510582668,-2.93444916,-0.580866227,-0.568308693,0,0,0,-0.226996663,-0.226645712,10.40759158,1.039112365,1.036258576,-0.221665035,-0.226255334,5.476403601,8.035609849,-9.948832147,5.31799025,-9.596303317,3.667688167,11.86530837,12.44737562,0,-1.400055144,0,0.497408475,0,-1.224149629,0,-0.631513065,0,-1.853555685,0,-1.134679175,0,-1.723694684,0,-0.494291668,0,-0.947104412,0,-0.646222594,0,0,0,0,0,0,1,0,0,4097,0,8.843294139,1126.847979,0,21.00169495,1,0,0,0,905.3095109,4.563703022,899.3397057,3.435642814,0,67.33184413,1,73.45733869,1,70.50581076,0,63.94440813,48879,4097,0,6.863359615,1080.277011,0,20.19868188,1,0,0,0,1006.648524,4.436536403,990.5915119,3.414242734,0,69.97890939,1,75.37013381,1,72.14387411,0,67.05732081,48879
eps,1,22.46652338,6.659372668,0.679137107,1.642273302,20.04897238,20.66200444,-4.611841541,7.374871199,5.175059427,10.67791741,0.397990567,13.45158748,7.419327676,-0.607295651,-0.595413548,-0.409179615,1.503491299,-2.926033694,-0.573511615,-0.567303259,0,0,0,-0.226782215,-0.22609954,10.40604675,1.038704176,1.035770612,-0.22122123,-0.225430057,5.473965221,8.029055529,-9.942704881,5.316946134,-9.589185782,3.6618101,11.86436294,12.43979613,0,-1.399183044,0,0.496823292,0,-1.223573711,0,-0.631505086,0,-1.852931986,0,-1.134036506,0,-1.722772962,0,-0.493832968,0,-0.9466205,0,-0.64574156,0,0,0,0,0,0,1,0,0,4097,0,8.836429486,1126.769234,0,20.99893818,1,0,0,0,905.3376185,4.555069644,899.3447857,3.429287874,0,67.40952439,1,73.38033192,1,70.44968929,0,64.02643478,48879,4097,0,6.860516304,1080.294362,0,20.20065932,1,0,0,0,1006.610078,4.43348587,990.6456168,3.408616378,0,69.99902234,1,75.29145834,1,72.1350479,0,67.07849659,48879
eps,1,22.45677774,6.655336156,0.675470124,1.639192871,20.04776022,20.65743765,-4.607380248,7.372301124,5.171340519,10.6686788,0.397282403,13.44582601,7.415957444,-0.602999006,-0.590653818,-0.404657306,1.501682148,-2.92423232,-0.571535422,-0.559915112,0,0,0,-0.226363472,-0.225853219,10.39867769,1.038094732,1.035219982,-0.220998827,-0.224683863,5.470091602,8.028219782,-9.933946163,5.311146561,-9.588947195,3.657296156,11.85726865,12.43875013,0,-1.398600643,0,0.496661921,0,-1.223057926,0,-0.630820827,0,-1.852359753,0,-1.13366214,0,-1.721826084,0,-0.493460901,0,-0.945759298,0,-0.645221546,0,0,0,0,0,0,1,0,0,4097,0,8.827072073,1126.75882,0,20.99492175,1,0,0,0,905.3730911,4.554843423,899.3852882,3.427174693,0,67.48663486,1,73.2832263,1,70.4421554,0,64.04163938,48879,4097,0,6.852479555,1080.351517,0,20.20640476,1,0,0,0,1006.548293,4.429421023,990.6619916,3.408608188,0,70.03732381,1,75.27983709,1,72.12427275,0,67.17026099,48879
eps,1,22.44803931,6.651739355,0.669569901,1.635635243,20.03976572,20.65302225,-4.599020888,7.36301362,5.168979532,10.66835549,0.392715317,13.44491687,7.406329095,-0.595901961,-0.582877284,-0.396656384,1.499061836,-2.920072342,-0.566457091,-0.553497732,0,0,0,-0.226158304,-0.225359712,10.38997371,1.037609056,1.034456982,-0.220659511,-0.223898002,5.462112532,8.020363105,-9.927403255,5.301654431,-9.585416319,3.647715437,11.84973533,12.43082589,0,-1.398381452,0,0.496571894,0,-1.222877334,0,-0.630189707,0,-1.851449236,0,-1.133420996,0,-1.721061589,0,-0.493424543,0,-0.945248872,0,-0.645046543,0,0,0,0,0,0,1,0,0,4097,0,8.82481682,1126.733741,0,20.99037024,1,0,0,0,905.3849749,4.545421826,899.4384801,3.422028725,0,67.49395414,1,73.20322042,1,70.34572701,0,64.13579021,48879,4097,0,6.843579733,1080.448239,0,20.21391185,1,0,0,0,1006.546927,4.421487501,990.7574703,3.401830839,0,70.05693423,1,75.19526394,1,72.07326183,0,67.26308892,48879
eps,1,22.44547726,6.650499776,0.665694394,1.628087114,20.03366893,20.6508341,-4.598969688,7.355556448,5.15979407,10.66522553,0.385367572,13.44452539,7.399145462,-0.590540034,-0.574929393,-0.391476647,1.490008967,-2.916955424,-0.561328268,-0.543701727,0,0,0,-0.22566697,-0.224779079,10.38540434,1.037245722,1.034394264,-0.219804239,-0.223650474,5.460699732,8.011157771,-9.921057285,5.300494497,-9.581145586,3.639553722,11.84002525,12.42115829,0,-1.39819701,0,0.495987734,0,-1.222373345,0,-0.630124201,0,-1.851353965,0,-1.133344082,0,-1.720944685,0,-0.49330495,0,-0.944251758,0,-0.644558581,0,0,0,0,0,0,1,0,0,4097,0,8.815674902,1126.689095,0,20.98634349,1,0,0,0,905.4671763,4.537674129,899.4642872,3.419237015,0,67.50527065,1,73.12325057,1,70.33040283,0,64.22783387,48879,4097,0,6.841857773,1080.519849,0,20.22079952,1,0,0,0,1006.501221,4.420939681,990.8518164,3.392401817,0,70.10528721,1,75.19462833,1,72.04219571,0,67.35437393,48879
eps,1,22.43767684,6.64854382,0.657250314,1.622153432,20.02371991,20.64705088,-4.591857712,7.353695728,5.157951277,10.66202147,0.384845116,13.43967742,7.393974656,-0.585468146,-0.570606453,-0.386302382,1.487541913,-2.914216143,-0.560407629,-0.541379186,0,0,0,-0.225322817,-0.224529123,10.38345695,1.036844375,1.03400286,-0.219352113,-0.22280391,5.451980626,8.005606338,-9.918158426,5.297095338,-9.580854389,3.637354564,11.8395947,12.42101916,0,-1.398135902,0,0.495879381,0,-1.221549294,0,-0.629568954,0,-1.850850184,0,-1.13270294,0,-1.720229219,0,-0.493226684,0,-0.943389522,0,-0.644097655,0,0,0,0,0,0,1,0,0,4097,0,8.809419799,1126.672861,0,20.9803272,1,0,0,0,905.4775192,4.535798426,899.5161798,3.411502432,0,67.55251853,1,73.08190268,1,70.28621229,0,64.30502874,48879,4097,0,6.835331139,1080.613388,0,20.22279985,1,0,0,0,1006.490975,4.41312185,990.9251519,3.384161476,0,70.19264957,1,75.13897606,1,71.96781319,0,67.41566395,48879
eps,1,22.43466728,6.644395293,0.653630471,1.620532991,20.01901385,20.64556859,-4.590941802,7.352233764,5.156028387,10.65615222,0.380021298,13.43276784,7.38954223,-0.58415264,-0.562660254,-0.384245534,1.485297183,-2.908129435,-0.557169167,-0.541172526,0,0,0,-0.224451331,-0.224493051,10.38051408,1.036201755,1.033472255,-0.218581671,-0.222431798,5.451786508,8.003768289,-9.915750295,5.293852846,-9.580342135,3.627563674,11.83743579,12.41232349,0,-1.397193798,0,0.495010464,0,-1.221020908,0,-0.629169639,0,-1.850101094,0,-1.131719749,0,-1.719678914,0,-0.493096551,0,-0.942958889,0,-0.643433012,0,0,0,0,0,0,1,0,0,4097,0,8.80197529,1126.629992,0,20.97946305,1,0,0,0,905.4860726,4.529253357,899.613319,3.404555181,0,67.58239663,1,73.03834701,1,70.22302481,0,64.31654,48879,4097,0,6.831761443,1080.686558,0,20.22953931,1,0,0,0,1006.438305,4.411172175,991.0157061,3.379901414,0,70.26294436,1,75.08361722,1,71.93487109,0,67.43219305,48879
eps,1,22.42779292,6.641701911,0.649457609,1.613186231,20.01416009,20.64486757,-4.582837392,7.345704293,5.155162839,10.64816879,0.374381362,13.43207079,7.388292253,-0.576405527,-0.560709322,-0.379362828,1.475403146,-2.907022529,-0.55598525,-0.533890581,0,0,0,-0.223601634,-0.224148326,10.37764989,1.035790024,1.033275725,-0.218065919,-0.221830027,5.444457366,7.99931369,-9.906382597,5.290124698,-9.576533666,3.625328001,11.83253561,12.40827131,0,-1.396248407,0,0.494996497,0,-1.220918433,0,-0.628201393,0,-1.849878334,0,-1.130741697,0,-1.719448764,0,-0.492607152,0,-0.942883501,0,-0.64338746,0,0,0,0,0,0,1,0,0,4097,0,8.799390061,1126.531502,0,20.97895931,1,0,0,0,905.4922624,4.522420493,899.6415374,3.403691885,0,67.67895209,1,72.99685683,1,70.18226968,0,64.33446387,48879,4097,0,6.828096947,1080.706199,0,20.23109362,1,0,0,0,1006.353457,4.403825971,991.0765635,3.376669674,0,70.35613417,1,74.98460881,1,71.84370255,0,67.46708579,48879
eps,1,22.42108591,6.638786661,0.649209,1.611188903,20.00880546,20.64200519,-4.573184801,7.338715128,5.145813771,10.63871207,0.368895481,13.42229634,7.380701535,-0.567648665,-0.554739475,-0.377859856,1.473469341,-2.897415208,-0.550561914,-0.527260481,0,0,0,-0.222748594,-0.223240245,10.37721408,1.035531249,1.032812328,-0.217317123,-0.221578275,5.435863963,7.993940163,-9.905940802,5.289602299,-9.576066305,3.620459809,11.8323894,12.40483251,0,-1.396100265,0,0.494285746,0,-1.220420524,0,-0.628043496,0,-1.849490105,0,-1.13012198,0,-1.719404319,0,-0.491840216,0,-0.942392936,0,-0.642438267,0,0,0,0,0,0,1,0,0,4097,0,8.797982533,1126.512384,0,20.97471639,1,0,0,0,905.5639276,4.51673823,899.7375776,3.39798603,0,67.7603461,1,72.91314047,1,70.17445362,0,64.42532548,48879,4097,0,6.821765641,1080.789197,0,20.23238781,1,0,0,0,1006.287674,4.403507214,991.1536326,3.374397528,0,70.4312574,1,74.92228367,1,71.83636597,0,67.50609283,48879
eps,1,22.41850697,6.637894351,0.642135305,1.601779776,20.00539079,20.64117648,-4.565985069,7.334944326,5.14056809,10.63251204,0.366095102,13.41401141,7.376902248,-0.55809731,-0.552901117,-0.375637808,1.46825916,-2.889894235,-0.546478402,-0.526592488,0,0,0,-0.222098493,-0.222474698,10.37575204,1.034622485,1.032199863,-0.216521776,-0.220814991,5.432060367,7.989388571,-9.902147675,5.287002072,-9.575686454,3.611861223,11.831655,12.40437592,0,-1.395878747,0,0.493295248,0,-1.220036916,0,-0.627867892,0,-1.849108034,0,-1.130111106,0,-1.718639875,0,-0.491435118,0,-0.941528901,0,-0.641562164,0,0,0,0,0,0,1,0,0,4097,0,8.791412725,1126.493889,0,20.97344351,1,0,0,0,905.5988862,4.512308924,899.8202931,3.392461795,0,67.82652188,1,72.90964433,1,70.13735798,0,64.44749752,48879,4097,0,6.81643399,1080.874517,0,20.23549704,1,0,0,0,1006.240454,4.39648713,991.1894554,3.369905359,0,70.49103799,1,74.8941329,1,71.82319387,0,67.56332788,48879
eps,1,22.41632482,6.637561181,0.634252319,1.595740059,19.99713467,20.63932425,-4.557531445,7.333816275,5.130621495,10.63055689,0.36136124,13.40891886,7.369815014,-0.551889069,-0.543243885,-0.37346294,1.467958098,-2.884318069,-0.542925206,-0.518743192,0,0,0,-0.221915247,-0.2222572,10.37423742,1.034255213,1.031249115,-0.216512497,-0.220363424,5.4234305,7.983874051,-9.899826993,5.283064555,-9.574835184,3.608338584,11.82455817,12.39733722,0,-1.394945958,0,0.49298723,0,-1.219738858,0,-0.627685581,0,-1.848462135,0,-1.129350407,0,-1.718540626,0,-0.490576062,0,-0.941230541,0,-0.641414839,0,0,0,0,0,0,1,0,0,4097,0,8.789437344,1126.451038,0,20.97043517,1,0,0,0,905.6013358,4.511594385,899.8499486,3.383664749,0,67.83116295,1,72.87376095,1,70.08752891,0,64.4932296,48879,4097,0,6.811896092,1080.908846,0,20.24262303,1,0,0,0,1006.177455,4.390272886,991.2234344,3.367735068,0,70.57565432,1,74.84352981,1,71.77118247,0,67.58082465,48879
eps,1,22.40882282,6.632742276,0.627811774,1.590642598,19.99128075,20.6358824,-4.552210163,7.328864659,5.12462772,10.62344285,0.36111779,13.40776249,7.369014379,-0.545334953,-0.536592256,-0.365727446,1.460008632,-2.878128876,-0.536554555,-0.514373945,0,0,0,-0.221246964,-0.221323185,10.37355058,1.033448494,1.030770895,-0.215848659,-0.219806308,5.420663146,7.975219126,-9.8914321,5.278947756,-9.573755347,3.607640265,11.81893895,12.396098,0,-1.39407699,0,0.49245805,0,-1.219491129,0,-0.626819388,0,-1.847761685,0,-1.129204717,0,-1.718467558,0,-0.489983181,0,-0.940626773,0,-0.641021059,0,0,0,0,0,0,1,0,0,4097,0,8.786691713,1126.430045,0,20.96580311,1,0,0,0,905.6812094,4.504694323,899.9294108,3.378781912,0,67.90070795,1,72.78072367,1,70.08175232,0,64.57245996,48879,4097,0,6.809095317,1081.005365,0,20.24752274,1,0,0,0,1006.120786,4.387855057,991.2990891,3.362999784,0,70.62047141,1,74.81838168,1,71.7162579,0,67.61106767,48879
eps,1,22.40499385,6.629308451,0.62172116,1.590176066,19.98971024,20.62951597,-4.543052326,7.320124203,5.119251636,10.61389842,0.35667678,13.39822228,7.367934323,-0.536297297,-0.53462183,-0.35637202,1.45130716,-2.875512903,-0.531106124,-0.508031235,0,0,0,-0.220635119,-0.220511998,10.37323438,1.03297831,1.030174053,-0.215112767,-0.219671222,5.415890488,7.971724211,-9.889938429,5.278022319,-9.564672938,3.598836284,11.81853878,12.39174266,0,-1.393675103,0,0.492171572,0,-1.218865376,0,-0.625927844,0,-1.846866611,0,-1.128436979,0,-1.717644301,0,-0.489280316,0,-0.9403877,0,-0.640912304,0,0,0,0,0,0,1,0,0,4097,0,8.780684818,1126.39238,0,20.95788887,1,0,0,0,905.7720184,4.498423507,899.9536786,3.372514987,0,67.98504818,1,72.75380742,1,70.06711818,0,64.5897792,48879,4097,0,6.807300184,1081.013539,0,20.24954103,1,0,0,0,1006.034873,4.385969653,991.3592495,3.359558226,0,70.66472446,1,74.78304581,1,71.63768199,0,67.69602694,48879
eps,1,22.39550393,6.627117464,0.616629168,1.586949133,19.98431839,20.6294167,-4.534589518,7.31629341,5.114799682,10.60834474,0.353970537,13.39067263,7.364464933,-0.535082224,-0.526992909,-0.356347286,1.450246839,-2.870562189,-0.530941465,-0.501022108,0,0,0,-0.220470796,-0.219797988,10.36616845,1.03223722,1.029989702,-0.214782562,-0.219032569,5.410599286,7.971096221,-9.885552234,5.277534952,-9.56461747,3.59416164,11.81239491,12.38241401,0,-1.393472016,0,0.491382145,0,-1.218352235,0,-0.625144753,0,-1.84592366,0,-1.128226306,0,-1.716779572,0,-0.488701314,0,-0.940329223,0,-0.64031748,0,0,0,0,0,0,1,0,0,4097,0,8.772655047,1126.329956,0,20.95487444,1,0,0,0,905.7817693,4.497025118,900.0289793,3.365618037,0,68.04638354,1,72.72370404,1,70.05713313,0,64.61175559,48879,4097,0,6.80659291,1081.04973,0,20.25867755,1,0,0,0,1005.942892,4.382282227,991.3804237,3.350503758,0,70.69897387,1,74.72013456,1,71.59165321,0,67.74330006,48879
eps,1,22.39057529,6.624906827,0.609064519,1.582897661,19.98246344,20.62749882,-4.525320258,7.311423315,5.108543149,10.59967602,0.348075238,13.38218051,7.36329354,-0.529675278,-0.521126438,-0.355435614,1.44544498,-2.86177462,-0.527357479,-0.492688002,0,0,0,-0.219510457,-0.218931319,10.35630436,1.032003516,1.029566093,-0.214163696,-0.218480408,5.409661867,7.962742791,-9.881444776,5.270208809,-9.555354593,3.590733445,11.80734508,12.37257808,0,-1.393225723,0,0.490931705,0,-1.217545392,0,-0.624752641,0,-1.845180731,0,-1.128090304,0,-1.716638261,0,-0.487713153,0,-0.939880385,0,-0.64005271,0,0,0,0,0,0,1,0,0,4097,0,8.769856187,1126.320637,0,20.94659603,1,0,0,0,905.8506135,4.492363232,900.0956581,3.364665338,0,68.07755573,1,72.66165708,1,69.98801542,0,64.61869555,48879,4097,0,6.803284346,1081.088991,0,20.26307688,1,0,0,0,1005.896785,4.381289169,991.4330135,3.346935519,0,70.72546109,1,74.62036635,1,71.50460266,0,67.79144761,48879
eps,1,22.38971384,6.62065305,0.600825175,1.574466747,19.97258204,20.62611182,-4.518853735,7.304227969,5.100430001,10.59664694,0.343561351,13.38056215,7.356106242,-0.526873006,-0.517600011,-0.35124679,1.439533433,-2.861615412,-0.524591931,-0.488891129,0,0,0,-0.21855824,-0.218158559,10.35014587,1.031652123,1.028737756,-0.213338094,-0.21828662,5.401657791,7.953382219,-9.872375429,5.269035468,-9.546129886,3.585550387,11.80715531,12.37089732,0,-1.39312346,0,0.490529873,0,-1.216663242,0,-0.624540243,0,-1.844298112,0,-1.127151889,0,-1.715942721,0,-0.48724887,0,-0.939013372,0,-0.639859977,0,0,0,0,0,0,1,0,0,4097,0,8.766868403,1126.300449,0,20.93674852,1,0,0,0,905.8634321,4.48430803,900.1140982,3.361694352,0,68.17423493,1,72.65454059,1,69.91148849,0,64.70762708,48879,4097,0,6.803204637,1081.14748,0,20.2634331,1,0,0,0,1005.861112,4.380885767,991.4960319,3.337524846,0,70.77141043,1,74.56319768,1,71.48814177,0,67.82436725,48879
eps,1,22.38886448,6.616872879,0.592130275,1.567012678,19.96700971,20.6222401,-4.511085579,7.300071526,5.098328157,10.58699847,0.339187136,13.37738753,7.350642636,-0.523041393,-0.513098316,-0.344712463,1.435949404,-2.861287709,-0.520153643,-0.483772238,0,0,0,-0.218421768,-0.217574104,10.34283972,1.031325525,1.028631585,-0.212759834,-0.21747742,5.399261623,7.952978866,-9.867751068,5.267806927,-9.54518514,3.578590807,11.80183681,12.36968662,0,-1.392177276,0,0.490295303,0,-1.216094496,0,-0.623857422,0,-1.84361074,0,-1.126852539,0,-1.715763092,0,-0.486867246,0,-0.938613782,0,-0.639233239,0,0,0,0,0,0,1,0,0,4097,0,8.76400868,1126.202263,0,20.92800696,1,0,0,0,905.899197,4.481506742,900.1767732,3.357139683,0,68.26455111,1,72.64052554,1,69.82232288,0,64.70764683,48879,4097,0,6.801665068,1081.16981,0,20.26704774,1,0,0,0,1005.767012,4.37480071,991.4968381,3.330304768,0,70.77649685,1,74.55381152,1,71.4628926,0,67.86511966,48879
eps,1,22.38586751,6.615787392,0.590859011,1.565366846,19.95884495,20.61292595,-4.502004643,7.295152894,5.097494337,10.57861707,0.334656512,13.36903877,7.340660268,-0.516124818,-0.504472939,-0.341149921,1.428540894,-2.85801443,-0.519981934,-0.483504416,0,0,0,-0.218116781,-0.217327748,10.3345033,1.030534355,1.027853394,-0.211884146,-0.216868994,5.392400867,7.945457706,-9.86744682,5.260038963,-9.542548495,3.572206146,11.79205272,12.36033816,0,-1.391659385,0,0.489900405,0,-1.215639646,0,-0.623256407,0,-1.843145917,0,-1.126526612,0,-1.715716336,0,-0.485880225,0,-0.938195861,0,-0.638784927,0,0,0,0,0,0,1,0,0,4097,0,8.75980429,1126.175779,0,20.9264399,1,0,0,0,905.9185523,4.47326613,900.1979343,3.349594453,0,68.28699936,1,72.62667277,1,69.81357812,0,64.7393507,48879,4097,0,6.793540099,1081.222225,0,20.2702312,1,0,0,0,1005.715984,4.369122959,991.5180116,3.324729736,0,70.81013039,1,74.5369786,1,71.44062174,0,67.87429134,48879
eps,1,22.38391615,6.614841089,0.585300954,1.562362021,19.95684138,20.60496222,-4.498456695,7.289988979,5.091978919,10.57555894,0.325336267,13.36863373,7.339258441,-0.511375774,-0.503417173,-0.332739728,1.422634825,-2.852621579,-0.515766509,-0.482692232,0,0,0,-0.218011404,-0.216637983,10.32528401,1.029929662,1.027850099,-0.211717774,-0.216264959,5.385377217,7.936214001,-9.86310574,5.25844036,-9.537900145,3.566434495,11.79188919,12.35036117,0,-1.390945057,0,0.489466452,0,-1.214751284,0,-0.622847987,0,-1.842739316,0,-1.125827648,0,-1.714904299,0,-0.485398743,0,-0.937802667,0,-0.638021978,0,0,0,0,0,0,1,0,0,4097,0,8.753095807,1126.148981,0,20.92578472,1,0,0,0,906.0055075,4.466945452,900.2830878,3.348307662,0,68.31311643,1,72.55618997,1,69.74924455,0,64.76120111,48879,4097,0,6.792652056,1081.294778,0,20.27339018,1,0,0,0,1005.660978,4.365534858,991.5273183,3.322865566,0,70.86422173,1,74.50206974,1,71.34426457,0,67.91658996,48879
eps,1,22.38240345,6.611317501,0.576638531,1.558184422,19.95321794,20.60375747,-4.489133137,7.280493927,5.088635639,10.56736771,0.315408693,13.36810312,7.331781042,-0.510581317,-0.500831158,-0.329627282,1.415163837,-2.846395573,-0.513806364,-0.480744882,0,0,0,-0.217517782,-0.215743623,10.32342234,1.02904874,1.027004524,-0.21123768,-0.215647971,5.385116602,7.931345375,-9.858045329,5.25701467,-9.536380927,3.560176263,11.7860738,12.34831955,0,-1.390770138,0,0.489003694,0,-1.214158385,0,-0.621868776,0,-1.841955147,0,-1.125483554,0,-1.714228809,0,-0.48512279,0,-0.936987546,0,-0.637119567,0,0,0,0,0,0,1,0,0,4097,0,8.744851155,1126.118378,0,20.9197917,1,0,0,0,906.0781706,4.465356789,900.2917955,3.340292905,0,68.35600027,1,72.55345846,1,69.66282042,0,64.77382009,48879,4097,0,6.788768209,1081.391093,0,20.27902685,1,0,0,0,1005.600328,4.359922058,991.6260923,3.313825523,0,70.95319379,1,74.4169184,1,71.32508624,0,67.97851964,48879
eps,1,22.37494364,6.608820498,0.572502787,1.549324133,19.94576653,20.59851429,-4.481746564,7.275675675,5.087545885,10.56139736,0.315088584,13.35889395,7.324021927,-0.501984178,-0.499345632,-0.320086433,1.40719292,-2.845736054,-0.506455524,-0.472025226,0,0,0,-0.216768989,-0.215401829,10.31906803,1.02857912,1.026277056,-0.210828829,-0.215510686,5.382591377,7.930721448,-9.855809016,5.248609753,-9.533261636,3.553229138,11.77612888,12.34721085,0,-1.390760601,0,0.488804241,0,-1.213283958,0,-0.621376734,0,-1.841775767,0,-1.125257435,0,-1.713990688,0,-0.484471701,0,-0.936863896,0,-0.636219025,0,0,0,0,0,0,1,0,0,4097,0,8.737027314,1126.07199,0,20.91739985,1,0,0,0,906.1319254,4.463379801,900.3917882,3.338514782,0,68.44892021,1,72.50939338,1,69.5998692,0,64.78087328,48879,4097,0,6.782813148,1081.426378,0,20.28030279,1,0,0,0,1005.559281,4.354426464,991.6379282,3.305902763,0,71.02849121,1,74.389579,1,71.24032842,0,67.99662789,48879
eps,1,22.3739861,6.603939482,0.563173613,1.542059149,19.93656413,20.58950102,-4.474139455,7.27201036,5.086316419,10.5574323,0.310681335,13.35272779,7.31793627,-0.495793356,-0.497924995,-0.319585549,1.400408405,-2.839299392,-0.503582387,-0.465563891,0,0,0,-0.216133025,-0.214826985,10.3175167,1.028243318,1.026202178,-0.210826717,-0.214583199,5.37483568,7.930036045,-9.851387218,5.238627704,-9.528819973,3.550729246,11.77075565,12.33886427,0,-1.390604539,0,0.488309798,0,-1.2130909,0,-0.6205477,0,-1.840839122,0,-1.125146287,0,-1.713727484,0,-0.483753654,0,-0.936255478,0,-0.635580938,0,0,0,0,0,0,1,0,0,4097,0,8.733072064,1126.024527,0,20.90974469,1,0,0,0,906.17682,4.454510838,900.467538,3.336255857,0,68.51965124,1,72.50340166,1,69.51725658,0,64.8717509,48879,4097,0,6.778293346,1081.480813,0,20.2895916,1,0,0,0,1005.53766,4.3492595,991.6679376,3.300574631,0,71.05612709,1,74.38856811,1,71.21287448,0,68.08725402,48879
eps,1,22.37100914,6.603849482,0.555043225,1.540995016,19.93353602,20.58348479,-4.469560115,7.266117151,5.07700842,10.54864724,0.301390944,13.34350232,7.308851407,-0.488819648,-0.493952125,-0.311939173,1.391623557,-2.831071821,-0.498872029,-0.462946738,0,0,0,-0.215405499,-0.214669273,10.31136416,1.027315064,1.025459922,-0.210638663,-0.214353098,5.372895647,7.922791306,-9.847537809,5.228860154,-9.525046737,3.543686461,11.76130869,12.33352856,0,-1.389749827,0,0.48778333,0,-1.21301196,0,-0.620173916,0,-1.840633893,0,-1.124747943,0,-1.713603715,0,-0.48323301,0,-0.93602847,0,-0.635556947,0,0,0,0,0,0,1,0,0,4097,0,8.725017113,1125.931295,0,20.90219992,1,0,0,0,906.2405079,4.44640663,900.5589435,3.332664554,0,68.58391755,1,72.48423648,1,69.4357739,0,64.93432443,48879,4097,0,6.775306282,1081.564032,0,20.29523306,1,0,0,0,1005.473503,4.346067689,991.7436806,3.299894075,0,71.06897488,1,74.37641603,1,71.17640119,0,68.18380469,48879
